ACH-001416,-21.081081,4.128507
ACH-001418,3.449761,17.427238
ACH-001419,-20.851267,-5.0688457
ACH-001421,-48.569374,-21.691587
ACH-001422,-11.02569,13.748613
ACH-001430,-18.888689,12.4868965
ACH-001431,-51.12039,-24.306852
ACH-001433,58.717133,2.7608101
ACH-001442,-19.771906,10.847013
ACH-001443,-7.262072,17.56456
ACH-001450,-47.14211,-21.61833
ACH-001451,24.72707,13.1736965
ACH-001453,27.913073,-8.025998
ACH-001454,2.2896209,4.4211555
ACH-001458,-20.78432,-14.084176
ACH-001459,21.641651,-12.839807
ACH-001460,-23.362251,-10.785308
ACH-001461,-31.371056,-9.330334
ACH-001484,-48.35383,-26.851475
ACH-001485,-49.0741,-21.29939
ACH-001494,29.341002,-1.65521
ACH-001495,-8.400369,14.729647
ACH-001496,-22.249664,-0.2316895
ACH-001497,-25.000654,2.7497833
ACH-001498,-47.75026,-27.204823
ACH-001500,32.456238,1.3804815
ACH-001509,25.44298,-8.803708
ACH-001510,26.37723,-5.999249
ACH-001511,15.63558,4.536576
ACH-001513,-17.86716,-0.49419478
ACH-001515,-0.5560591,8.704392
ACH-001517,1.1991805,14.983607
ACH-001518,-13.760781,12.021418
ACH-001520,-52.618538,-25.743258
ACH-001521,30.678812,-7.619812
ACH-001522,-9.557488,6.7158375
ACH-001523,0.63569534,-0.66287726
ACH-001524,-1.6405193,-5.1834
ACH-001525,-20.99027,-4.881608
ACH-001526,1.7464197,15.183833
ACH-001528,-5.933239,7.6525736
ACH-001529,-18.28863,-0.9335219
ACH-001530,3.3854907,-10.201451
ACH-001532,-10.538262,9.962833
ACH-001533,-52.95216,-25.57137
ACH-001536,60.083157,3.824996
ACH-001538,40.602577,-7.22275
ACH-001539,-48.036728,-20.829348
ACH-001542,2.7627575,-2.078883
ACH-001543,29.491146,-0.953638
ACH-001547,60.1485,1.8694743
ACH-001548,-35.71397,-1.3518794
ACH-001549,-52.73066,-22.835482
ACH-001550,25.171455,17.737516
ACH-001551,35.73825,0.4758493
ACH-001552,58.372154,5.703256
ACH-001554,-14.661918,-2.1802454
ACH-001555,14.334224,16.807438
ACH-001556,7.3301105,18.818642
ACH-001557,28.337255,6.3779564
ACH-001558,24.355299,8.614499
ACH-001559,9.560551,11.24712
ACH-001560,48.036133,0.8066979
ACH-001562,46.36287,3.402911
ACH-001563,56.361965,3.3535798
ACH-001566,-9.811733,-5.6720862
ACH-001567,49.40357,1.964119
ACH-001568,-4.2596526,-2.3764856
ACH-001570,21.335655,2.1684623
ACH-001574,-46.40033,-22.56041
ACH-001577,-51.433506,-26.944569
ACH-001603,-47.162857,-18.034657
ACH-001605,21.372404,7.6416626
ACH-001607,30.763123,4.1713195
ACH-001608,22.566364,-2.6975143
ACH-001609,30.097942,11.085241
ACH-001610,-16.311203,11.272491
ACH-001611,30.685495,12.9803505
ACH-001616,-44.453255,-25.993917
ACH-001618,-43.48915,-23.698399
ACH-001619,23.340076,9.996603
ACH-001622,54.32223,0.015392906
ACH-001623,50.513504,1.2872081
ACH-001624,29.84564,11.339645
ACH-001625,26.748072,-2.5849574
ACH-001626,10.341794,13.903978
ACH-001627,-4.3069825,-4.455432
ACH-001628,59.569206,1.821221
ACH-001630,8.277762,2.5473387
ACH-001632,-5.29412,2.8289196
ACH-001634,-49.93645,-22.958637
ACH-001641,-7.266215,-1.7878314
ACH-001645,21.999485,10.799676
ACH-001647,-45.511215,-26.191566
ACH-001648,27.121094,0.17404397
ACH-001649,-10.208935,17.566473
ACH-001650,25.091091,1.9284467
ACH-001651,5.4930487,10.003132
ACH-001652,4.4304113,17.694836
ACH-001653,2.0201864,-3.352638
ACH-001654,34.400715,5.521563
ACH-001655,-3.1710796,18.232569
ACH-001656,-52.185646,-25.545816
ACH-001664,25.04097,-0.9114663
ACH-001668,30.521656,-3.0244832
ACH-001669,-52.652805,-25.92747
ACH-001670,-17.440895,-1.7331249
ACH-001673,1.7366023,-1.7535143
ACH-001674,-50.64909,-24.372425
ACH-001677,-47.55919,-17.879393
ACH-001685,-24.092722,-10.502758
ACH-001687,-16.913605,9.173293
ACH-001688,61.889133,0.38584712
ACH-001690,22.83091,-0.3042843
ACH-001692,-0.050816424,-5.6188073
ACH-001694,14.456348,4.8370757
ACH-001696,29.988712,-3.9921925
ACH-001698,-13.284535,-16.87852
ACH-001699,-16.456547,8.721044
ACH-001701,2.1777413,-6.7609534
ACH-001702,15.303606,14.237085
ACH-001707,-48.89205,-27.640543
ACH-001709,-43.642254,-23.895685
ACH-001711,-21.125391,18.894176
ACH-001715,-1.1927725,17.059645
ACH-001719,-9.7768545,15.357744
ACH-001735,-47.242493,-26.014563
ACH-001736,-48.44524,-29.86352
ACH-001737,-44.43477,-25.097286
ACH-001740,-21.294868,13.994003
ACH-001745,-20.984549,14.167947
ACH-001750,49.15879,5.3259273
ACH-001765,-19.055532,-4.869799
ACH-001786,-27.347532,-2.941585
ACH-001791,47.081738,1.1953179
ACH-001793,31.946257,12.506262
ACH-001794,56.646282,2.92857
ACH-001795,57.473675,2.5171719
ACH-001796,56.157265,2.634032
ACH-001799,23.165054,17.233305
ACH-001802,19.2109,4.938713
ACH-001804,56.32323,3.5444217
ACH-001814,24.102055,8.024835
ACH-001819,-10.206155,-0.55676603
ACH-001820,-5.0472856,0.14457785
ACH-001834,13.117432,19.474709
ACH-001835,-12.59676,12.760265
ACH-001836,20.7454,15.091023
ACH-001838,48.242054,0.5097929
ACH-001839,11.361827,13.014608
ACH-001841,-15.167582,13.502469
ACH-001842,-11.505137,6.6529994
ACH-001843,55.782997,4.87787
ACH-001844,-6.0641875,5.387015
ACH-001848,27.876171,3.9836519
ACH-001849,25.376385,-8.478226
ACH-001850,6.578157,15.29286
ACH-001852,35.01473,-0.2447127
ACH-001853,-4.1760745,-4.813655
ACH-001856,49.712727,4.124246
ACH-001857,-17.665937,16.024632
ACH-001858,32.192776,12.231104
ACH-001861,-15.924828,13.452291
ACH-001862,52.689224,7.1437197
ACH-001863,-4.6551795,-4.0603414
ACH-001864,-3.0113842,1.4381158
ACH-001959,59.356308,5.1938486
ACH-001960,16.246147,-2.1459076
ACH-001961,-7.0344872,12.227877
ACH-001970,-4.6932936,-4.4916396
ACH-001973,-7.901108,13.168226
ACH-001977,2.313921,16.802092
ACH-001982,-5.948638,5.4367557
ACH-001991,-53.29698,-21.542633
ACH-001992,33.925434,12.232658
ACH-001993,-49.15731,-24.95759
ACH-001997,41.880924,0.41409317
ACH-001999,-24.793716,6.1255894
ACH-002001,50.302177,0.8106816
ACH-002002,45.970665,0.59524786
ACH-002003,48.054173,0.3031543
ACH-002004,-4.5052576,12.938868
ACH-002005,-25.891262,12.464101
ACH-002014,-28.141504,-6.5047293
ACH-002015,51.36204,2.2281568
ACH-002016,58.36844,5.4686728
ACH-002017,28.05032,-2.071905
ACH-002018,3.634206,6.7767634
ACH-002019,9.058667,-2.4280803
ACH-002021,-6.6188993,-0.14371231
ACH-002023,-12.027599,15.657665
ACH-002024,-49.11424,-30.015787
ACH-002025,-2.0895066,-6.5306034
ACH-002026,-1.788097,16.434507
ACH-002027,-17.022593,8.9678755
ACH-002029,1.7759238,0.5471096
ACH-002039,0.8379733,-7.0633082
ACH-002041,26.80652,6.1710286
ACH-002042,47.07916,3.2273715
ACH-002044,-19.54693,-4.506354
ACH-002045,-20.150177,9.499076
ACH-002046,20.863216,17.786554
ACH-002048,-11.964857,13.167888
ACH-002055,-51.414772,-26.67619
ACH-002059,-49.98778,-28.985592
ACH-002061,-47.14605,-20.146646
ACH-002062,-51.264603,-19.454954
ACH-002066,35.06708,6.6670628
ACH-002067,-20.766628,14.571719
ACH-002069,53.26054,5.695425
ACH-002080,-52.822033,-22.615574
ACH-002084,1.0609608,-0.80913097
ACH-002446,-19.468393,16.396812
ACH-002458,-4.2073336,11.715857
ACH-002459,28.408604,8.109714
ACH-002460,-5.6967154,10.477752
ACH-002461,50.15158,1.2869905
ACH-002462,57.730587,5.9918747
ACH-002463,62.863586,2.5555372
ACH-002464,63.05134,2.8749619
ACH-002465,58.1599,6.0293636
ACH-002467,62.032448,2.8835201
ACH-002471,-3.8728857,17.72261
ACH-002508,59.416798,4.93508
ACH-002510,-11.850794,0.9075383
ACH-002511,37.046978,9.506772
ACH-002647,23.772902,2.5425737
ACH-002659,-25.203453,-10.292952
ACH-002664,13.387507,-0.28027776
ACH-002669,12.108346,5.771189
ACH-002672,37.077835,3.6279023
ACH-002680,62.808884,3.0923405
ACH-002687,-22.585724,14.799259
ACH-002693,2.1039786,18.294624
ACH-002710,54.300205,2.0927067
ACH-002785,23.119646,15.648017
ACH-002800,29.125164,9.0423565
ACH-002834,39.875248,10.381191
ACH-002847,51.880733,2.2994275
ACH-002926,-20.028135,-0.75179857
